InvoiceID,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin,Total_Revenue,Profit,profit_per_unit,Year,Month,DayOfWeek,Day
6574,WALM038,Sugar Land,Fashion accessories,22.0,2.0,2023-12-13,16:11:00,Credit card,6.0,0.48,44.0,21.119999999999997,10.559999999999999,2023,12,2,13
6575,WALM086,Rosenberg,Home and lifestyle,65.0,3.0,2021-12-16,19:55:00,Credit card,3.0,0.33,195.0,64.35000000000001,21.450000000000003,2021,12,3,16
6576,WALM086,Rosenberg,Fashion accessories,35.0,1.0,2020-11-29,20:21:00,Credit card,6.0,0.33,35.0,11.55,11.55,2020,11,6,29
6577,WALM046,Temple,Home and lifestyle,25.0,2.0,2023-12-02,15:52:00,Credit card,7.0,0.48,50.0,24.0,12.0,2023,12,5,2
6578,WALM054,Sherman,Fashion accessories,35.0,1.0,2022-11-03,15:13:00,Credit card,6.0,0.21,35.0,7.35,7.35,2022,11,3,3
6579,WALM055,Waxahachie,Home and lifestyle,45.0,3.0,2020-11-09,15:26:00,Credit card,6.0,0.33,135.0,44.550000000000004,14.850000000000001,2020,11,0,9
6580,WALM084,Schertz,Fashion accessories,53.0,2.0,2021-12-01,15:13:00,Credit card,7.0,0.33,106.0,34.980000000000004,17.490000000000002,2021,12,2,1
6581,WALM050,Victoria,Home and lifestyle,57.0,1.0,2021-11-25,17:35:00,Ewallet,5.0,0.48,57.0,27.36,27.36,2021,11,3,25
6582,WALM009,Plano,Fashion accessories,72.0,2.0,2023-12-25,20:51:00,Credit card,6.0,0.48,144.0,69.12,34.56,2023,12,0,25
6583,WALM099,Weatherford,Home and lifestyle,85.0,3.0,2022-11-29,17:01:00,Credit card,4.0,0.18,255.0,45.9,15.299999999999999,2022,11,1,29
6584,WALM054,Sherman,Fashion accessories,29.0,3.0,2021-11-19,20:30:00,Credit card,5.0,0.21,87.0,18.27,6.09,2021,11,4,19
6585,WALM009,Plano,Home and lifestyle,80.0,2.0,2021-12-27,17:02:00,Credit card,6.0,0.48,160.0,76.8,38.4,2021,12,0,27
6586,WALM032,Tyler,Fashion accessories,33.0,2.0,2021-12-29,20:18:00,Credit card,6.0,0.48,66.0,31.68,15.84,2021,12,2,29
6587,WALM089,Southlake,Home and lifestyle,62.0,3.0,2022-11-26,17:42:00,Credit card,3.0,0.33,186.0,61.38,20.46,2022,11,5,26
6588,WALM099,Weatherford,Fashion accessories,36.0,1.0,2022-11-29,15:34:00,Credit card,4.0,0.18,36.0,6.4799999999999995,6.4799999999999995,2022,11,1,29
6589,WALM069,Rockwall,Home and lifestyle,29.0,3.0,2021-12-02,19:48:00,Credit card,4.0,0.33,87.0,28.71,9.57,2021,12,3,2
6590,WALM003,San Antonio,Fashion accessories,74.0,2.0,2021-12-09,17:21:00,Credit card,4.0,0.48,148.0,71.03999999999999,35.519999999999996,2021,12,3,9
6591,WALM032,Tyler,Home and lifestyle,27.0,1.0,2022-12-12,15:11:00,Credit card,6.0,0.48,27.0,12.959999999999999,12.959999999999999,2022,12,0,12
6592,WALM050,Victoria,Fashion accessories,22.0,2.0,2023-11-09,20:30:00,Ewallet,5.0,0.48,44.0,21.119999999999997,10.559999999999999,2023,11,3,9
6593,WALM069,Rockwall,Home and lifestyle,43.0,2.0,2022-12-24,16:22:00,Credit card,6.0,0.33,86.0,28.380000000000003,14.190000000000001,2022,12,5,24
6594,WALM087,Waxahachie,Fashion accessories,53.0,1.0,2023-11-04,20:03:00,Credit card,4.0,0.33,53.0,17.490000000000002,17.490000000000002,2023,11,5,4
6595,WALM056,Rowlett,Home and lifestyle,67.0,2.0,2023-12-09,19:06:00,Credit card,3.0,0.33,134.0,44.22,22.11,2023,12,5,9
6596,WALM082,Weslaco,Fashion accessories,52.0,1.0,2022-11-19,16:03:00,Cash,4.0,0.33,52.0,17.16,17.16,2022,11,5,19
6597,WALM075,San Marcos,Home and lifestyle,79.0,2.0,2021-12-20,19:44:00,Credit card,6.0,0.33,158.0,52.14,26.07,2021,12,0,20
6598,WALM056,Rowlett,Fashion accessories,50.0,2.0,2021-11-23,20:38:00,Credit card,3.0,0.33,100.0,33.0,16.5,2021,11,1,23
6599,WALM035,San Angelo,Home and lifestyle,77.0,3.0,2023-11-04,20:02:00,Credit card,7.0,0.48,231.0,110.88,36.96,2023,11,5,4
6600,WALM025,Waco,Fashion accessories,20.0,1.0,2022-11-18,18:07:00,Credit card,7.0,0.48,20.0,9.6,9.6,2022,11,4,18
6601,WALM030,Richardson,Home and lifestyle,68.0,1.0,2023-12-14,18:30:00,Credit card,6.0,0.48,68.0,32.64,32.64,2023,12,3,14
6602,WALM035,San Angelo,Fashion accessories,57.0,3.0,2020-12-11,16:32:00,Credit card,5.0,0.48,171.0,82.08,27.36,2020,12,4,11
6603,WALM046,Temple,Home and lifestyle,41.0,2.0,2022-11-09,19:32:00,Credit card,5.0,0.48,82.0,39.36,19.68,2022,11,2,9
6604,WALM089,Southlake,Fashion accessories,53.0,2.0,2023-11-01,15:27:00,Credit card,5.0,0.33,106.0,34.980000000000004,17.490000000000002,2023,11,2,1
6605,WALM075,San Marcos,Home and lifestyle,50.0,1.0,2021-11-01,16:52:00,Credit card,4.0,0.33,50.0,16.5,16.5,2021,11,0,1
6606,WALM029,Round Rock,Fashion accessories,37.0,2.0,2023-11-03,20:39:00,Credit card,4.0,0.48,74.0,35.519999999999996,17.759999999999998,2023,11,4,3
6607,WALM058,Port Arthur,Home and lifestyle,41.0,3.0,2020-11-16,16:51:00,Credit card,4.0,0.33,123.0,40.59,13.530000000000001,2020,11,0,16
6608,WALM069,Rockwall,Fashion accessories,50.0,2.0,2022-11-11,18:41:00,Credit card,6.0,0.33,100.0,33.0,16.5,2022,11,4,11
6609,WALM054,Sherman,Home and lifestyle,84.0,2.0,2023-11-02,20:56:00,Credit card,4.0,0.21,168.0,35.28,17.64,2023,11,3,2
6610,WALM038,Sugar Land,Fashion accessories,80.0,1.0,2021-11-13,20:27:00,Credit card,7.0,0.48,80.0,38.4,38.4,2021,11,5,13
6611,WALM056,Rowlett,Home and lifestyle,71.0,3.0,2022-12-17,18:08:00,Credit card,6.0,0.33,213.0,70.29,23.430000000000003,2022,12,5,17
6612,WALM038,Sugar Land,Fashion accessories,82.0,1.0,2022-12-15,15:29:00,Credit card,3.0,0.48,82.0,39.36,39.36,2022,12,3,15
6613,WALM069,Rockwall,Home and lifestyle,72.0,2.0,2020-11-03,19:49:00,Credit card,4.0,0.33,144.0,47.52,23.76,2020,11,1,3
6614,WALM038,Sugar Land,Fashion accessories,59.0,3.0,2023-11-09,16:47:00,Credit card,4.0,0.48,177.0,84.96,28.319999999999997,2023,11,3,9
6615,WALM038,Sugar Land,Home and lifestyle,55.0,3.0,2021-11-23,19:44:00,Credit card,7.0,0.48,165.0,79.2,26.400000000000002,2021,11,1,23
6616,WALM035,San Angelo,Fashion accessories,54.0,3.0,2020-12-11,20:05:00,Credit card,4.0,0.48,162.0,77.75999999999999,25.919999999999998,2020,12,4,11
6617,WALM035,San Angelo,Home and lifestyle,67.0,2.0,2023-12-23,19:56:00,Credit card,3.0,0.48,134.0,64.32,32.16,2023,12,5,23
6618,WALM099,Weatherford,Fashion accessories,16.0,1.0,2020-12-20,17:20:00,Credit card,3.0,0.18,16.0,2.88,2.88,2020,12,6,20
6619,WALM099,Weatherford,Home and lifestyle,59.0,2.0,2020-12-09,16:32:00,Credit card,3.0,0.18,118.0,21.24,10.62,2020,12,2,9
6620,WALM046,Temple,Fashion accessories,55.0,2.0,2021-11-24,18:38:00,Credit card,4.0,0.48,110.0,52.8,26.4,2021,11,2,24
6621,WALM054,Sherman,Home and lifestyle,41.0,3.0,2023-11-25,17:18:00,Credit card,7.0,0.21,123.0,25.83,8.61,2023,11,5,25
6622,WALM065,Texas City,Fashion accessories,82.0,2.0,2023-11-10,16:11:00,Credit card,4.0,0.33,164.0,54.120000000000005,27.060000000000002,2023,11,4,10
6623,WALM075,San Marcos,Home and lifestyle,58.0,1.0,2022-11-20,15:13:00,Credit card,4.0,0.33,58.0,19.14,19.14,2022,11,6,20
6624,WALM009,Plano,Fashion accessories,49.0,3.0,2020-11-17,16:55:00,Credit card,7.0,0.48,147.0,70.56,23.52,2020,11,1,17
6625,WALM055,Waxahachie,Home and lifestyle,44.0,1.0,2020-11-08,20:26:00,Credit card,4.0,0.33,44.0,14.520000000000001,14.520000000000001,2020,11,6,8
6626,WALM055,Waxahachie,Fashion accessories,57.0,2.0,2022-11-28,15:45:00,Credit card,6.0,0.33,114.0,37.620000000000005,18.810000000000002,2022,11,0,28
6627,WALM050,Victoria,Home and lifestyle,75.0,3.0,2023-11-03,15:40:00,Ewallet,3.0,0.48,225.0,108.0,36.0,2023,11,4,3
6628,WALM025,Waco,Fashion accessories,45.0,3.0,2023-11-29,15:57:00,Credit card,6.0,0.48,135.0,64.8,21.599999999999998,2023,11,2,29
6629,WALM075,San Marcos,Home and lifestyle,57.0,3.0,2021-12-07,16:32:00,Credit card,3.0,0.33,171.0,56.43,18.81,2021,12,1,7
6630,WALM009,Plano,Fashion accessories,47.0,1.0,2022-12-21,18:00:00,Credit card,6.0,0.48,47.0,22.56,22.56,2022,12,2,21
6631,WALM032,Tyler,Home and lifestyle,25.0,2.0,2020-11-16,16:24:00,Credit card,5.0,0.48,50.0,24.0,12.0,2020,11,0,16
6632,WALM073,Seguin,Fashion accessories,81.0,3.0,2020-12-21,16:13:00,Credit card,6.0,0.33,243.0,80.19,26.73,2020,12,0,21
6633,WALM009,Plano,Home and lifestyle,68.0,2.0,2021-11-14,15:33:00,Credit card,6.0,0.48,136.0,65.28,32.64,2021,11,6,14
6634,WALM086,Rosenberg,Fashion accessories,35.0,3.0,2020-12-31,19:58:00,Credit card,7.0,0.33,105.0,34.65,11.549999999999999,2020,12,3,31
6635,WALM089,Southlake,Home and lifestyle,78.0,1.0,2021-12-05,19:01:00,Credit card,4.0,0.33,78.0,25.740000000000002,25.740000000000002,2021,12,6,5
6636,WALM075,San Marcos,Fashion accessories,83.0,2.0,2020-11-22,18:25:00,Credit card,6.0,0.33,166.0,54.78,27.39,2020,11,6,22
6637,WALM032,Tyler,Home and lifestyle,29.0,3.0,2021-12-27,17:21:00,Credit card,5.0,0.48,87.0,41.76,13.92,2021,12,0,27
6638,WALM009,Plano,Fashion accessories,80.0,2.0,2023-11-17,19:33:00,Credit card,4.0,0.48,160.0,76.8,38.4,2023,11,4,17
6639,WALM075,San Marcos,Home and lifestyle,37.0,2.0,2021-12-24,18:11:00,Credit card,6.0,0.33,74.0,24.42,12.21,2021,12,4,24
6640,WALM087,Waxahachie,Fashion accessories,68.0,1.0,2022-12-23,19:06:00,Credit card,5.0,0.33,68.0,22.44,22.44,2022,12,4,23
6641,WALM084,Schertz,Home and lifestyle,30.0,3.0,2023-12-08,16:41:00,Credit card,3.0,0.33,90.0,29.700000000000003,9.9,2023,12,4,8
6642,WALM069,Rockwall,Fashion accessories,64.0,3.0,2020-11-05,18:44:00,Credit card,6.0,0.33,192.0,63.36,21.12,2020,11,3,5
6643,WALM058,Port Arthur,Home and lifestyle,24.0,2.0,2022-12-25,17:01:00,Credit card,6.0,0.33,48.0,15.84,7.92,2022,12,6,25
6644,WALM073,Seguin,Fashion accessories,62.0,1.0,2020-12-11,17:06:00,Credit card,4.0,0.33,62.0,20.46,20.46,2020,12,4,11
6645,WALM058,Port Arthur,Home and lifestyle,80.0,1.0,2020-11-02,18:44:00,Credit card,5.0,0.33,80.0,26.400000000000002,26.400000000000002,2020,11,0,2
6646,WALM030,Richardson,Fashion accessories,58.0,3.0,2021-12-02,16:14:00,Credit card,6.0,0.48,174.0,83.52,27.84,2021,12,3,2
6647,WALM082,Weslaco,Home and lifestyle,60.0,3.0,2022-12-10,18:37:00,Cash,6.0,0.33,180.0,59.400000000000006,19.8,2022,12,5,10
6648,WALM025,Waco,Fashion accessories,83.0,1.0,2021-11-18,16:55:00,Credit card,6.0,0.48,83.0,39.839999999999996,39.839999999999996,2021,11,3,18
6649,WALM054,Sherman,Home and lifestyle,19.0,2.0,2020-11-01,15:28:00,Credit card,6.0,0.21,38.0,7.9799999999999995,3.9899999999999998,2020,11,6,1
6650,WALM046,Temple,Fashion accessories,67.0,1.0,2022-11-07,16:59:00,Credit card,3.0,0.48,67.0,32.16,32.16,2022,11,0,7
6651,WALM038,Sugar Land,Home and lifestyle,70.0,3.0,2022-12-14,15:11:00,Credit card,7.0,0.48,210.0,100.8,33.6,2022,12,2,14
6652,WALM073,Seguin,Fashion accessories,48.0,3.0,2020-12-25,15:37:00,Credit card,6.0,0.33,144.0,47.52,15.840000000000002,2020,12,4,25
6653,WALM055,Waxahachie,Home and lifestyle,78.0,1.0,2020-11-08,18:54:00,Credit card,4.0,0.33,78.0,25.740000000000002,25.740000000000002,2020,11,6,8
6654,WALM086,Rosenberg,Fashion accessories,15.0,2.0,2022-11-04,16:18:00,Credit card,5.0,0.33,30.0,9.9,4.95,2022,11,4,4
6655,WALM075,San Marcos,Home and lifestyle,79.0,1.0,2023-12-26,15:38:00,Credit card,3.0,0.33,79.0,26.07,26.07,2023,12,1,26
6656,WALM030,Richardson,Fashion accessories,61.0,2.0,2020-11-06,15:08:00,Credit card,3.0,0.48,122.0,58.559999999999995,29.279999999999998,2020,11,4,6
6657,WALM054,Sherman,Home and lifestyle,44.0,1.0,2022-12-01,18:12:00,Credit card,5.0,0.21,44.0,9.24,9.24,2022,12,3,1
6658,WALM058,Port Arthur,Fashion accessories,80.0,2.0,2020-11-29,15:32:00,Credit card,3.0,0.33,160.0,52.800000000000004,26.400000000000002,2020,11,6,29
6659,WALM046,Temple,Home and lifestyle,20.0,1.0,2023-11-24,18:39:00,Credit card,6.0,0.48,20.0,9.6,9.6,2023,11,4,24
6660,WALM075,San Marcos,Fashion accessories,68.0,2.0,2020-12-07,18:42:00,Credit card,7.0,0.33,136.0,44.88,22.44,2020,12,0,7
6661,WALM054,Sherman,Home and lifestyle,32.0,1.0,2022-11-04,18:19:00,Credit card,7.0,0.21,32.0,6.72,6.72,2022,11,4,4
6662,WALM056,Rowlett,Fashion accessories,35.0,3.0,2023-11-23,17:47:00,Credit card,4.0,0.33,105.0,34.65,11.549999999999999,2023,11,3,23
6663,WALM035,San Angelo,Home and lifestyle,38.0,2.0,2020-11-13,18:49:00,Credit card,4.0,0.48,76.0,36.48,18.24,2020,11,4,13
6664,WALM050,Victoria,Fashion accessories,72.0,1.0,2023-12-10,17:57:00,Ewallet,3.0,0.48,72.0,34.56,34.56,2023,12,6,10
6665,WALM003,San Antonio,Home and lifestyle,25.0,2.0,2020-12-22,19:48:00,Credit card,3.0,0.36,50.0,18.0,9.0,2020,12,1,22
6666,WALM069,Rockwall,Fashion accessories,27.0,1.0,2021-11-06,20:37:00,Credit card,7.0,0.33,27.0,8.91,8.91,2021,11,5,6
6667,WALM009,Plano,Home and lifestyle,66.0,3.0,2021-12-18,15:41:00,Credit card,4.0,0.48,198.0,95.03999999999999,31.679999999999996,2021,12,5,18
6668,WALM003,San Antonio,Fashion accessories,17.0,3.0,2023-12-24,18:25:00,Credit card,5.0,0.48,51.0,24.48,8.16,2023,12,6,24
6669,WALM074,Weslaco,Home and lifestyle,85.0,1.0,2022-12-21,16:46:00,Credit card,7.0,0.33,85.0,28.05,28.05,2022,12,2,21
6670,WALM058,Port Arthur,Fashion accessories,53.0,2.0,2020-11-23,18:32:00,Credit card,4.0,0.33,106.0,34.980000000000004,17.490000000000002,2020,11,0,23
6671,WALM089,Southlake,Home and lifestyle,24.0,1.0,2022-12-20,15:07:00,Credit card,7.0,0.33,24.0,7.92,7.92,2022,12,1,20
6672,WALM038,Sugar Land,Fashion accessories,78.0,2.0,2023-12-20,20:12:00,Credit card,7.0,0.48,156.0,74.88,37.44,2023,12,2,20
6673,WALM086,Rosenberg,Home and lifestyle,27.0,2.0,2021-12-05,20:17:00,Credit card,5.0,0.33,54.0,17.82,8.91,2021,12,6,5
6674,WALM089,Southlake,Fashion accessories,66.0,3.0,2021-12-01,17:00:00,Credit card,5.0,0.33,198.0,65.34,21.78,2021,12,2,1
6675,WALM084,Schertz,Home and lifestyle,56.0,2.0,2023-12-02,17:07:00,Credit card,5.0,0.33,112.0,36.96,18.48,2023,12,5,2
6676,WALM054,Sherman,Fashion accessories,17.0,3.0,2021-11-17,19:08:00,Credit card,6.0,0.21,51.0,10.709999999999999,3.57,2021,11,2,17
6677,WALM030,Richardson,Home and lifestyle,76.0,1.0,2020-11-16,19:42:00,Credit card,3.0,0.48,76.0,36.48,36.48,2020,11,0,16
6678,WALM069,Rockwall,Fashion accessories,22.0,3.0,2021-12-27,19:57:00,Credit card,5.0,0.33,66.0,21.78,7.260000000000001,2021,12,0,27
6679,WALM056,Rowlett,Home and lifestyle,74.0,3.0,2023-12-11,15:37:00,Credit card,3.0,0.33,222.0,73.26,24.42,2023,12,0,11
6680,WALM084,Schertz,Fashion accessories,61.0,3.0,2022-12-22,18:18:00,Credit card,3.0,0.33,183.0,60.39,20.13,2022,12,3,22
6681,WALM055,Waxahachie,Home and lifestyle,81.0,2.0,2020-12-15,16:27:00,Credit card,7.0,0.33,162.0,53.46,26.73,2020,12,1,15
6682,WALM058,Port Arthur,Fashion accessories,73.0,1.0,2020-12-25,19:46:00,Credit card,5.0,0.33,73.0,24.09,24.09,2020,12,4,25
6683,WALM030,Richardson,Home and lifestyle,34.0,2.0,2020-12-30,16:41:00,Credit card,7.0,0.48,68.0,32.64,16.32,2020,12,2,30
6684,WALM089,Southlake,Fashion accessories,23.0,3.0,2021-12-03,17:03:00,Credit card,6.0,0.33,69.0,22.77,7.59,2021,12,4,3
6685,WALM046,Temple,Home and lifestyle,66.0,3.0,2020-12-12,17:31:00,Credit card,3.0,0.48,198.0,95.03999999999999,31.679999999999996,2020,12,5,12
6686,WALM065,Texas City,Fashion accessories,64.0,3.0,2023-11-04,20:01:00,Credit card,3.0,0.33,192.0,63.36,21.12,2023,11,5,4
6687,WALM058,Port Arthur,Home and lifestyle,85.0,1.0,2022-12-27,16:39:00,Credit card,5.0,0.33,85.0,28.05,28.05,2022,12,1,27
6688,WALM087,Waxahachie,Fashion accessories,19.0,1.0,2023-12-01,19:44:00,Credit card,4.0,0.33,19.0,6.2700000000000005,6.2700000000000005,2023,12,4,1
6689,WALM029,Round Rock,Home and lifestyle,38.0,2.0,2023-12-12,18:51:00,Credit card,6.0,0.48,76.0,36.48,18.24,2023,12,1,12
6690,WALM069,Rockwall,Fashion accessories,17.0,3.0,2021-12-27,20:34:00,Credit card,6.0,0.33,51.0,16.830000000000002,5.61,2021,12,0,27
6691,WALM069,Rockwall,Home and lifestyle,32.0,3.0,2021-11-30,15:58:00,Credit card,5.0,0.33,96.0,31.68,10.56,2021,11,1,30
6692,WALM003,San Antonio,Fashion accessories,56.0,3.0,2020-12-01,17:40:00,Credit card,5.0,0.48,168.0,80.64,26.88,2020,12,1,1
6693,WALM038,Sugar Land,Home and lifestyle,21.0,2.0,2021-12-28,19:42:00,Credit card,4.0,0.48,42.0,20.16,10.08,2021,12,1,28
6694,WALM055,Waxahachie,Fashion accessories,48.0,3.0,2021-11-29,16:15:00,Credit card,4.0,0.33,144.0,47.52,15.840000000000002,2021,11,0,29
6695,WALM046,Temple,Home and lifestyle,66.0,2.0,2023-11-23,20:28:00,Credit card,4.0,0.48,132.0,63.36,31.68,2023,11,3,23
6696,WALM030,Richardson,Fashion accessories,38.0,3.0,2020-12-30,17:05:00,Credit card,3.0,0.48,114.0,54.72,18.24,2020,12,2,30
6697,WALM056,Rowlett,Home and lifestyle,66.0,2.0,2023-12-01,17:56:00,Credit card,4.0,0.33,132.0,43.56,21.78,2023,12,4,1
6698,WALM038,Sugar Land,Fashion accessories,26.0,1.0,2021-12-13,19:28:00,Credit card,5.0,0.48,26.0,12.48,12.48,2021,12,0,13
6699,WALM029,Round Rock,Home and lifestyle,66.0,2.0,2023-11-05,20:56:00,Credit card,7.0,0.48,132.0,63.36,31.68,2023,11,6,5
6700,WALM030,Richardson,Fashion accessories,71.0,3.0,2021-12-09,15:15:00,Credit card,6.0,0.48,213.0,102.24,34.08,2021,12,3,9
6701,WALM030,Richardson,Home and lifestyle,66.0,1.0,2022-11-08,20:43:00,Credit card,6.0,0.48,66.0,31.68,31.68,2022,11,1,8
6702,WALM030,Richardson,Fashion accessories,70.0,2.0,2020-12-13,20:04:00,Credit card,5.0,0.48,140.0,67.2,33.6,2020,12,6,13
6703,WALM035,San Angelo,Home and lifestyle,32.0,1.0,2022-12-03,20:25:00,Credit card,3.0,0.48,32.0,15.36,15.36,2022,12,5,3
6704,WALM056,Rowlett,Fashion accessories,19.0,2.0,2020-12-19,16:50:00,Credit card,5.0,0.33,38.0,12.540000000000001,6.2700000000000005,2020,12,5,19
6705,WALM055,Waxahachie,Home and lifestyle,32.0,2.0,2021-11-05,20:33:00,Credit card,4.0,0.33,64.0,21.12,10.56,2021,11,4,5
6706,WALM054,Sherman,Fashion accessories,72.0,3.0,2021-11-19,18:23:00,Credit card,5.0,0.21,216.0,45.36,15.12,2021,11,4,19
6707,WALM084,Schertz,Home and lifestyle,58.0,3.0,2021-11-30,18:49:00,Credit card,3.0,0.33,174.0,57.42,19.14,2021,11,1,30
6708,WALM030,Richardson,Fashion accessories,39.0,2.0,2022-12-11,15:06:00,Credit card,4.0,0.48,78.0,37.44,18.72,2022,12,6,11
6709,WALM069,Rockwall,Home and lifestyle,38.0,3.0,2021-12-21,20:21:00,Credit card,6.0,0.33,114.0,37.620000000000005,12.540000000000001,2021,12,1,21
6710,WALM025,Waco,Fashion accessories,21.0,3.0,2022-11-21,15:14:00,Credit card,7.0,0.48,63.0,30.24,10.08,2022,11,0,21
6711,WALM032,Tyler,Home and lifestyle,63.0,3.0,2020-11-30,18:49:00,Credit card,6.0,0.48,189.0,90.72,30.24,2020,11,0,30
6712,WALM099,Weatherford,Fashion accessories,62.0,1.0,2022-11-11,17:51:00,Credit card,5.0,0.18,62.0,11.16,11.16,2022,11,4,11
6713,WALM073,Seguin,Home and lifestyle,33.0,2.0,2021-12-29,17:41:00,Credit card,7.0,0.33,66.0,21.78,10.89,2021,12,2,29
6714,WALM038,Sugar Land,Fashion accessories,44.0,2.0,2021-11-17,19:51:00,Credit card,5.0,0.48,88.0,42.239999999999995,21.119999999999997,2021,11,2,17
6715,WALM046,Temple,Home and lifestyle,54.0,3.0,2023-11-06,16:28:00,Credit card,3.0,0.48,162.0,77.75999999999999,25.919999999999998,2023,11,0,6
6716,WALM055,Waxahachie,Fashion accessories,75.0,2.0,2022-12-06,15:50:00,Credit card,6.0,0.33,150.0,49.5,24.75,2022,12,1,6
6717,WALM050,Victoria,Home and lifestyle,37.0,2.0,2022-11-27,20:58:00,Ewallet,4.0,0.48,74.0,35.519999999999996,17.759999999999998,2022,11,6,27
6718,WALM046,Temple,Fashion accessories,73.0,1.0,2023-12-31,15:16:00,Credit card,6.0,0.48,73.0,35.04,35.04,2023,12,6,31
6719,WALM030,Richardson,Home and lifestyle,67.0,1.0,2023-12-04,19:18:00,Credit card,3.0,0.48,67.0,32.16,32.16,2023,12,0,4
6720,WALM065,Texas City,Fashion accessories,41.0,1.0,2020-11-14,16:31:00,Credit card,4.0,0.33,41.0,13.530000000000001,13.530000000000001,2020,11,5,14
6721,WALM032,Tyler,Home and lifestyle,35.0,1.0,2021-11-07,19:31:00,Credit card,3.0,0.48,35.0,16.8,16.8,2021,11,6,7
6722,WALM050,Victoria,Fashion accessories,35.0,1.0,2022-11-30,20:15:00,Ewallet,5.0,0.48,35.0,16.8,16.8,2022,11,2,30
6723,WALM084,Schertz,Home and lifestyle,63.0,1.0,2021-12-19,19:15:00,Credit card,5.0,0.33,63.0,20.790000000000003,20.790000000000003,2021,12,6,19
6724,WALM054,Sherman,Fashion accessories,35.0,3.0,2023-12-16,19:56:00,Credit card,4.0,0.21,105.0,22.05,7.3500000000000005,2023,12,5,16
6725,WALM075,San Marcos,Home and lifestyle,80.0,2.0,2021-11-10,17:30:00,Credit card,3.0,0.33,160.0,52.800000000000004,26.400000000000002,2021,11,2,10
6726,WALM058,Port Arthur,Fashion accessories,71.0,3.0,2022-11-17,16:28:00,Credit card,7.0,0.33,213.0,70.29,23.430000000000003,2022,11,3,17
6727,WALM089,Southlake,Home and lifestyle,66.0,2.0,2020-12-29,19:04:00,Credit card,6.0,0.33,132.0,43.56,21.78,2020,12,1,29
6728,WALM073,Seguin,Fashion accessories,72.0,3.0,2023-11-28,15:49:00,Credit card,7.0,0.33,216.0,71.28,23.76,2023,11,1,28
6729,WALM065,Texas City,Home and lifestyle,49.0,1.0,2020-11-16,20:07:00,Credit card,7.0,0.33,49.0,16.17,16.17,2020,11,0,16
6730,WALM029,Round Rock,Fashion accessories,15.0,3.0,2020-11-09,15:30:00,Credit card,7.0,0.48,45.0,21.599999999999998,7.199999999999999,2020,11,0,9
6731,WALM074,Weslaco,Home and lifestyle,78.0,2.0,2023-11-20,20:00:00,Credit card,3.0,0.33,156.0,51.480000000000004,25.740000000000002,2023,11,0,20
6732,WALM075,San Marcos,Fashion accessories,81.0,1.0,2022-11-06,20:23:00,Credit card,7.0,0.33,81.0,26.73,26.73,2022,11,6,6
6733,WALM073,Seguin,Home and lifestyle,30.0,3.0,2023-11-17,17:03:00,Credit card,7.0,0.33,90.0,29.700000000000003,9.9,2023,11,4,17
6734,WALM073,Seguin,Fashion accessories,71.0,2.0,2020-12-31,15:47:00,Credit card,5.0,0.33,142.0,46.86,23.43,2020,12,3,31
6735,WALM074,Weslaco,Home and lifestyle,84.0,1.0,2020-11-15,20:45:00,Credit card,6.0,0.33,84.0,27.720000000000002,27.720000000000002,2020,11,6,15
6736,WALM055,Waxahachie,Fashion accessories,80.0,1.0,2020-12-07,18:56:00,Credit card,6.0,0.33,80.0,26.400000000000002,26.400000000000002,2020,12,0,7
6737,WALM029,Round Rock,Home and lifestyle,66.0,3.0,2020-12-22,16:15:00,Credit card,3.0,0.48,198.0,95.03999999999999,31.679999999999996,2020,12,1,22
6738,WALM058,Port Arthur,Fashion accessories,59.0,1.0,2023-12-09,17:54:00,Credit card,4.0,0.33,59.0,19.470000000000002,19.470000000000002,2023,12,5,9
6739,WALM073,Seguin,Home and lifestyle,65.0,1.0,2023-11-11,15:59:00,Credit card,4.0,0.33,65.0,21.45,21.45,2023,11,5,11
6740,WALM069,Rockwall,Fashion accessories,35.0,3.0,2020-11-27,16:11:00,Credit card,4.0,0.33,105.0,34.65,11.549999999999999,2020,11,4,27
6741,WALM082,Weslaco,Home and lifestyle,66.0,3.0,2020-12-27,17:30:00,Credit card,3.0,0.33,198.0,65.34,21.78,2020,12,6,27
6742,WALM025,Waco,Fashion accessories,52.0,2.0,2023-12-15,19:41:00,Credit card,3.0,0.48,104.0,49.92,24.96,2023,12,4,15
6743,WALM069,Rockwall,Home and lifestyle,57.0,2.0,2020-11-14,15:06:00,Credit card,4.0,0.33,114.0,37.620000000000005,18.810000000000002,2020,11,5,14
6744,WALM055,Waxahachie,Fashion accessories,63.0,1.0,2022-11-13,20:07:00,Credit card,7.0,0.33,63.0,20.790000000000003,20.790000000000003,2022,11,6,13
6745,WALM099,Weatherford,Home and lifestyle,51.0,3.0,2021-11-27,16:16:00,Credit card,3.0,0.18,153.0,27.54,9.18,2021,11,5,27
